seq,phase_idx,send_ts_ms
246,1,1776715143571
247,1,1776715143573
248,1,1776715143574
249,1,1776715143575
250,1,1776715143577
251,1,1776715143578
252,1,1776715143579
253,1,1776715143580
254,1,1776715143582
255,1,1776715143583
256,1,1776715143584
257,1,1776715143585
258,1,1776715143587
259,1,1776715143588
260,1,1776715143589
261,1,1776715143590
262,1,1776715143592
263,1,1776715143593
264,1,1776715143594
265,1,1776715143595
266,1,1776715143597
267,1,1776715143598
268,1,1776715143599
269,1,1776715143600
270,1,1776715143602
271,1,1776715143603
272,1,1776715143604
273,1,1776715143605
274,1,1776715143607
275,1,1776715143608
276,1,1776715143609
277,1,1776715143610
278,1,1776715143612
279,1,1776715143613
280,1,1776715143614
281,1,1776715143615
282,1,1776715143617
283,1,1776715143618
284,1,1776715143619
285,1,1776715143620
286,1,1776715143622
287,1,1776715143623
288,1,1776715143624
289,1,1776715143625
290,1,1776715143627
291,1,1776715143628
292,1,1776715143629
293,1,1776715143630
294,1,1776715143631
295,1,1776715143633
296,1,1776715143634
297,1,1776715143635
298,1,1776715143636
299,1,1776715143638
300,1,1776715143639
301,1,1776715143640
302,1,1776715143641
303,1,1776715143643
304,1,1776715143644
305,1,1776715143645
306,1,1776715143646
307,1,1776715143648
308,1,1776715143651
309,1,1776715143652
310,1,1776715143653
311,1,1776715143655
312,1,1776715143656
313,1,1776715143657
314,1,1776715143659
315,1,1776715143660
316,1,1776715143662
317,1,1776715143663
318,1,1776715143664
319,1,1776715143666
320,1,1776715143667
321,1,1776715143670
322,1,1776715143671
323,1,1776715143672
324,1,1776715143673
325,1,1776715143675
326,1,1776715143677
327,1,1776715143679
328,1,1776715143681
329,1,1776715143683
330,1,1776715143684
331,1,1776715143685
332,1,1776715143687
333,1,1776715143689
334,1,1776715143691
335,1,1776715143692
336,1,1776715143694
337,1,1776715143695
338,1,1776715143696
339,1,1776715143698
340,1,1776715143699
341,1,1776715143703
342,1,1776715143704
343,1,1776715143705
344,1,1776715143708
345,1,1776715143711
346,1,1776715143713
347,1,1776715143714
348,1,1776715143715
349,1,1776715143717
350,1,1776715143718
351,1,1776715143720
352,1,1776715143721
353,1,1776715143722
354,1,1776715143724
355,1,1776715143725
356,1,1776715143727
357,1,1776715143729
358,1,1776715143730
359,1,1776715143731
360,1,1776715143733
361,1,1776715143734
362,1,1776715143735
363,1,1776715143737
364,1,1776715143738
365,1,1776715143739
366,1,1776715143740
367,1,1776715143742
368,1,1776715143743
369,1,1776715143745
370,1,1776715143746
371,1,1776715143747
372,1,1776715143750
373,1,1776715143751
374,1,1776715143752
375,1,1776715143754
376,1,1776715143755
377,1,1776715143756
378,1,1776715143758
379,1,1776715143759
380,1,1776715143761
381,1,1776715143763
382,1,1776715143764
383,1,1776715143766
384,1,1776715143768
385,1,1776715143770
386,1,1776715143772
387,1,1776715143773
388,1,1776715143775
389,1,1776715143776
390,1,1776715143778
391,1,1776715143780
392,1,1776715143781
393,1,1776715143782
394,1,1776715143785
395,1,1776715143786
396,1,1776715143787
397,1,1776715143790
398,1,1776715143791
399,1,1776715143792
400,1,1776715143794
401,1,1776715143795
402,1,1776715143796
403,1,1776715143799
404,1,1776715143801
405,1,1776715143802
406,1,1776715143803
407,1,1776715143805
408,1,1776715143806
409,1,1776715143807
410,1,1776715143811
411,1,1776715143813
412,1,1776715143814
413,1,1776715143817
414,1,1776715143819
415,1,1776715143820
416,1,1776715143822
417,1,1776715143823
418,1,1776715143824
419,1,1776715143825
420,1,1776715143827
421,1,1776715143828
422,1,1776715143829
423,1,1776715143830
424,1,1776715143832
425,1,1776715143833
426,1,1776715143834
427,1,1776715143836
428,1,1776715143837
429,1,1776715143838
430,1,1776715143839
431,1,1776715143841
432,1,1776715143842
433,1,1776715143843
434,1,1776715143844
435,1,1776715143846
436,1,1776715143847
437,1,1776715143848
438,1,1776715143849
439,1,1776715143850
440,1,1776715143852
441,1,1776715143853
442,1,1776715143854
443,1,1776715143855
444,1,1776715143857
445,1,1776715143858
446,1,1776715143859
447,1,1776715143860
448,1,1776715143862
449,1,1776715143863
450,1,1776715143864
451,1,1776715143865
452,1,1776715143867
453,1,1776715143868
454,1,1776715143869
455,1,1776715143871
456,1,1776715143872
457,1,1776715143873
458,1,1776715143874
459,1,1776715143876
460,1,1776715143877
461,1,1776715143878
462,1,1776715143880
463,1,1776715143881
464,1,1776715143882
465,1,1776715143884
466,1,1776715143885
467,1,1776715143886
468,1,1776715143887
469,1,1776715143888
470,1,1776715143890
471,1,1776715143891
472,1,1776715143892
473,1,1776715143893
474,1,1776715143895
475,1,1776715143896
476,1,1776715143897
477,1,1776715143898
478,1,1776715143900
479,1,1776715143901
480,1,1776715143902
481,1,1776715143903
482,1,1776715143905
483,1,1776715143906
484,1,1776715143907
485,1,1776715143909
486,1,1776715143910
487,1,1776715143911
488,1,1776715143912
489,1,1776715143914
490,1,1776715143915
491,1,1776715143916
492,1,1776715143918
493,1,1776715143921
494,1,1776715143922
495,1,1776715143924
496,1,1776715143925
497,1,1776715143926
498,1,1776715143928
499,1,1776715143930
500,1,1776715143931
501,1,1776715143933
502,1,1776715143934
503,1,1776715143937
504,1,1776715143939
505,1,1776715143940
506,1,1776715143943
507,1,1776715143945
508,1,1776715143946
509,1,1776715143948
510,1,1776715143949
511,1,1776715143952
512,1,1776715143954
513,1,1776715143955
514,1,1776715143957
515,1,1776715143959
516,1,1776715143960
517,1,1776715143963
518,1,1776715143964
519,1,1776715143965
520,1,1776715143967
521,1,1776715143969
522,1,1776715143971
523,1,1776715143972
524,1,1776715143974
525,1,1776715143977
526,1,1776715143978
527,1,1776715143980
528,1,1776715143981
529,1,1776715143983
530,1,1776715143985
531,1,1776715143988
532,1,1776715143992
533,1,1776715143994
534,1,1776715143995
535,1,1776715143996
536,1,1776715143998
537,1,1776715143999
538,1,1776715144001
539,1,1776715144002
540,1,1776715144004
541,1,1776715144007
542,1,1776715144008
543,1,1776715144009
544,1,1776715144011
545,1,1776715144012
546,1,1776715144013
547,1,1776715144014
548,1,1776715144016
549,1,1776715144017
550,1,1776715144019
551,1,1776715144021
552,1,1776715144023
553,1,1776715144025
554,1,1776715144026
555,1,1776715144027
556,1,1776715144028
557,1,1776715144030
558,1,1776715144031
559,1,1776715144032
560,1,1776715144034
561,1,1776715144035
562,1,1776715144037
563,1,1776715144039
564,1,1776715144040
565,1,1776715144041
566,1,1776715144043
567,1,1776715144044
568,1,1776715144045
569,1,1776715144046
570,1,1776715144048
571,1,1776715144049
572,1,1776715144050
573,1,1776715144052
574,1,1776715144055
575,1,1776715144056
576,1,1776715144057
577,1,1776715144059
578,1,1776715144060
579,1,1776715144062
580,1,1776715144063
581,1,1776715144066
582,1,1776715144067
583,1,1776715144069
584,1,1776715144070
585,1,1776715144071
586,1,1776715144073
587,1,1776715144074
588,1,1776715144076
589,1,1776715144077
590,1,1776715144079
591,1,1776715144080
592,1,1776715144083
593,1,1776715144084
594,1,1776715144086
595,1,1776715144087
596,1,1776715144089
597,1,1776715144090
598,1,1776715144092
599,1,1776715144093
600,1,1776715144095
601,1,1776715144096
602,1,1776715144098
603,1,1776715144099
604,1,1776715144100
605,1,1776715144102
606,1,1776715144103
607,1,1776715144104
608,1,1776715144106
609,1,1776715144107
610,1,1776715144108
611,1,1776715144110
612,1,1776715144112
613,1,1776715144113
614,1,1776715144115
615,1,1776715144117
616,1,1776715144118
617,1,1776715144119
618,1,1776715144120
619,1,1776715144122
620,1,1776715144123
621,1,1776715144124
622,1,1776715144126
623,1,1776715144127
624,1,1776715144128
625,1,1776715144130
626,1,1776715144131
627,1,1776715144133
628,1,1776715144134
629,1,1776715144135
630,1,1776715144137
631,1,1776715144138
632,1,1776715144139
633,1,1776715144141
634,1,1776715144142
635,1,1776715144143
636,1,1776715144145
637,1,1776715144146
638,1,1776715144147
639,1,1776715144149
640,1,1776715144150
641,1,1776715144151
642,1,1776715144153
643,1,1776715144154
644,1,1776715144155
645,1,1776715144157
646,1,1776715144158
647,1,1776715144159
648,1,1776715144161
649,1,1776715144162
650,1,1776715144163
651,1,1776715144165
652,1,1776715144166
653,1,1776715144168
654,1,1776715144171
655,1,1776715144173
656,1,1776715144175
657,1,1776715144177
658,1,1776715144178
659,1,1776715144181
660,1,1776715144182
661,1,1776715144184
662,1,1776715144186
663,1,1776715144188
664,1,1776715144189
665,1,1776715144191
666,1,1776715144192
667,1,1776715144194
668,1,1776715144195
669,1,1776715144196
670,1,1776715144198
671,1,1776715144199
672,1,1776715144200
673,1,1776715144202
674,1,1776715144204
675,1,1776715144206
676,1,1776715144209
677,1,1776715144210
678,1,1776715144211
679,1,1776715144213
680,1,1776715144214
681,1,1776715144216
682,1,1776715144217
683,1,1776715144218
684,1,1776715144220
685,1,1776715144221
686,1,1776715144222
687,1,1776715144224
688,1,1776715144225
689,1,1776715144226
690,1,1776715144228
691,1,1776715144229
692,1,1776715144230
693,1,1776715144232
694,1,1776715144233
695,1,1776715144234
696,1,1776715144236
697,1,1776715144237
698,1,1776715144238
699,1,1776715144240
700,1,1776715144241
701,1,1776715144243
702,1,1776715144244
703,1,1776715144245
704,1,1776715144246
705,1,1776715144248
706,1,1776715144249
707,1,1776715144250
708,1,1776715144252
709,1,1776715144253
710,1,1776715144254
711,1,1776715144256
712,1,1776715144257
713,1,1776715144258
714,1,1776715144259
715,1,1776715144261
716,1,1776715144262
717,1,1776715144264
718,1,1776715144266
719,1,1776715144267
720,1,1776715144269
721,1,1776715144271
722,1,1776715144273
723,1,1776715144274
724,1,1776715144276
725,1,1776715144279
726,1,1776715144280
727,1,1776715144281
728,1,1776715144284
729,1,1776715144285
730,1,1776715144287
731,1,1776715144289
732,1,1776715144290
733,1,1776715144291
734,1,1776715144293
735,1,1776715144295
736,1,1776715144296
737,1,1776715144298
738,1,1776715144299
739,1,1776715144300
740,1,1776715144302
741,1,1776715144304
742,1,1776715144305
743,1,1776715144308
744,1,1776715144309
745,1,1776715144312
746,1,1776715144313
747,1,1776715144315
748,1,1776715144316
749,1,1776715144318
750,1,1776715144319
751,1,1776715144320
752,1,1776715144321
753,1,1776715144322
754,1,1776715144324
755,1,1776715144325
756,1,1776715144326
757,1,1776715144327
758,1,1776715144329
759,1,1776715144330
760,1,1776715144331
761,1,1776715144332
762,1,1776715144334
763,1,1776715144335
764,1,1776715144336
765,1,1776715144337
766,1,1776715144339
767,1,1776715144340
768,1,1776715144341
769,1,1776715144342
770,1,1776715144344
771,1,1776715144345
772,1,1776715144346
773,1,1776715144347
774,1,1776715144348
775,1,1776715144350
776,1,1776715144351
777,1,1776715144352
778,1,1776715144353
779,1,1776715144355
780,1,1776715144356
781,1,1776715144357
782,1,1776715144359
783,1,1776715144360
784,1,1776715144361
785,1,1776715144362
786,1,1776715144364
787,1,1776715144365
788,1,1776715144366
789,1,1776715144367
790,1,1776715144369
791,1,1776715144370
792,1,1776715144371
793,1,1776715144373
794,1,1776715144374
795,1,1776715144375
796,1,1776715144376
797,1,1776715144378
798,1,1776715144379
799,1,1776715144380
800,1,1776715144382
801,1,1776715144383
802,1,1776715144384
803,1,1776715144385
804,1,1776715144387
805,1,1776715144388
806,1,1776715144389
807,1,1776715144390
808,1,1776715144392
809,1,1776715144393
810,1,1776715144394
811,1,1776715144395
812,1,1776715144397
813,1,1776715144398
814,1,1776715144399
815,1,1776715144400
816,1,1776715144402
817,1,1776715144403
818,1,1776715144404
819,1,1776715144405
820,1,1776715144407
821,1,1776715144408
822,1,1776715144409
823,1,1776715144410
824,1,1776715144412
825,1,1776715144413
826,1,1776715144414
827,1,1776715144415
828,1,1776715144417
829,1,1776715144418
830,1,1776715144419
831,1,1776715144420
832,1,1776715144422
833,1,1776715144423
834,1,1776715144424
835,1,1776715144425
836,1,1776715144427
837,1,1776715144428
838,1,1776715144429
839,1,1776715144430
840,1,1776715144432
841,1,1776715144433
842,1,1776715144434
843,1,1776715144435
844,1,1776715144437
845,1,1776715144438
846,1,1776715144439
847,1,1776715144440
848,1,1776715144442
849,1,1776715144443
850,1,1776715144444
851,1,1776715144445
852,1,1776715144447
853,1,1776715144448
854,1,1776715144449
855,1,1776715144450
856,1,1776715144452
857,1,1776715144453
858,1,1776715144454
859,1,1776715144455
860,1,1776715144457
861,1,1776715144458
862,1,1776715144459
863,1,1776715144460
864,1,1776715144462
865,1,1776715144463
866,1,1776715144464
867,1,1776715144465
868,1,1776715144467
869,1,1776715144468
870,1,1776715144469
871,1,1776715144470
872,1,1776715144472
873,1,1776715144473
874,1,1776715144474
875,1,1776715144476
876,1,1776715144477
877,1,1776715144478
878,1,1776715144479
879,1,1776715144481
880,1,1776715144482
881,1,1776715144483
882,1,1776715144484
883,1,1776715144486
884,1,1776715144487
885,1,1776715144488
886,1,1776715144489
887,1,1776715144491
888,1,1776715144492
889,1,1776715144493
890,1,1776715144494
891,1,1776715144496
892,1,1776715144497
893,1,1776715144498
894,1,1776715144499
895,1,1776715144500
896,1,1776715144502
897,1,1776715144503
898,1,1776715144504
899,1,1776715144506
900,1,1776715144507
901,1,1776715144508
902,1,1776715144509
903,1,1776715144511
904,1,1776715144512
905,1,1776715144513
906,1,1776715144514
907,1,1776715144516
908,1,1776715144517
909,1,1776715144518
910,1,1776715144519
911,1,1776715144521
912,1,1776715144522
913,1,1776715144523
914,1,1776715144524
915,1,1776715144525
916,1,1776715144527
917,1,1776715144528
918,1,1776715144529
919,1,1776715144530
920,1,1776715144532
921,1,1776715144533
922,1,1776715144534
923,1,1776715144535
924,1,1776715144537
925,1,1776715144538
926,1,1776715144539
927,1,1776715144540
928,1,1776715144542
929,1,1776715144543
930,1,1776715144544
931,1,1776715144545
932,1,1776715144547
933,1,1776715144548
934,1,1776715144549
935,1,1776715144550
936,1,1776715144551
937,1,1776715144553
938,1,1776715144554
939,1,1776715144555
940,1,1776715144556
941,1,1776715144558
942,1,1776715144559
943,1,1776715144560
944,1,1776715144561
945,1,1776715144563
946,1,1776715144564
947,1,1776715144565
948,1,1776715144566
949,1,1776715144568
950,1,1776715144569
951,1,1776715144570
952,1,1776715144572
953,1,1776715144573
954,1,1776715144574
955,1,1776715144576
956,1,1776715144577
957,1,1776715144578
958,1,1776715144580
959,1,1776715144581
960,1,1776715144582
961,1,1776715144583
962,1,1776715144585
963,1,1776715144586
964,1,1776715144587
965,1,1776715144588
966,1,1776715144590
967,1,1776715144591
968,1,1776715144592
969,1,1776715144593
970,1,1776715144595
971,1,1776715144596
972,1,1776715144597
973,1,1776715144598
974,1,1776715144600
975,1,1776715144601
976,1,1776715144602
977,1,1776715144603
978,1,1776715144605
979,1,1776715144606
980,1,1776715144607
981,1,1776715144608
982,1,1776715144610
983,1,1776715144611
984,1,1776715144612
985,1,1776715144613
986,1,1776715144615
987,1,1776715144616
988,1,1776715144617
989,1,1776715144618
990,1,1776715144620
991,1,1776715144621
992,1,1776715144622
993,1,1776715144623
994,1,1776715144625
995,1,1776715144626
996,1,1776715144627
997,1,1776715144628
998,1,1776715144630
999,1,1776715144631
1000,1,1776715144632
1001,1,1776715144633
1002,1,1776715144635
1003,1,1776715144636
1004,1,1776715144637
1005,1,1776715144638
1006,1,1776715144640
1007,1,1776715144641
1008,1,1776715144642
1009,1,1776715144643
1010,1,1776715144645
1011,1,1776715144646
1012,1,1776715144647
1013,1,1776715144648
1014,1,1776715144650
1015,1,1776715144651
1016,1,1776715144652
1017,1,1776715144653
1018,1,1776715144655
1019,1,1776715144656
1020,1,1776715144657
1021,1,1776715144658
1022,1,1776715144659
1023,1,1776715144661
1024,1,1776715144662
1025,1,1776715144663
1026,1,1776715144664
1027,1,1776715144666
1028,1,1776715144667
1029,1,1776715144668
1030,1,1776715144670
1031,1,1776715144671
1032,1,1776715144672
1033,1,1776715144673
1034,1,1776715144675
1035,1,1776715144676
1036,1,1776715144677
1037,1,1776715144678
1038,1,1776715144680
1039,1,1776715144681
1040,1,1776715144682
1041,1,1776715144683
1042,1,1776715144685
1043,1,1776715144686
1044,1,1776715144687
1045,1,1776715144688
1046,1,1776715144690
1047,1,1776715144691
1048,1,1776715144692
1049,1,1776715144693
1050,1,1776715144695
1051,1,1776715144696
1052,1,1776715144697
1053,1,1776715144698
1054,1,1776715144699
1055,1,1776715144701
1056,1,1776715144702
1057,1,1776715144704
1058,1,1776715144705
1059,1,1776715144706
1060,1,1776715144708
1061,1,1776715144709
1062,1,1776715144710
1063,1,1776715144711
1064,1,1776715144713
1065,1,1776715144714
1066,1,1776715144715
1067,1,1776715144716
1068,1,1776715144717
1069,1,1776715144719
1070,1,1776715144720
1071,1,1776715144721
1072,1,1776715144722
1073,1,1776715144724
1074,1,1776715144725
1075,1,1776715144726
1076,1,1776715144727
1077,1,1776715144728
1078,1,1776715144730
1079,1,1776715144731
1080,1,1776715144732
1081,1,1776715144733
1082,1,1776715144735
1083,1,1776715144736
1084,1,1776715144737
1085,1,1776715144738
1086,1,1776715144739
1087,1,1776715144741
1088,1,1776715144742
1089,1,1776715144743
1090,1,1776715144744
1091,1,1776715144746
1092,1,1776715144747
1093,1,1776715144748
1094,1,1776715144749
1095,1,1776715144751
1096,1,1776715144752
1097,1,1776715144753
1098,1,1776715144754
1099,1,1776715144756
1100,1,1776715144757
1101,1,1776715144758
1102,1,1776715144759
1103,1,1776715144761
1104,1,1776715144762
1105,1,1776715144763
1106,1,1776715144764
1107,1,1776715144766
1108,1,1776715144767
1109,1,1776715144768
1110,1,1776715144769
1111,1,1776715144771
1112,1,1776715144772
1113,1,1776715144773
1114,1,1776715144774
1115,1,1776715144776
1116,1,1776715144777
1117,1,1776715144778
1118,1,1776715144780
1119,1,1776715144781
1120,1,1776715144782
1121,1,1776715144783
1122,1,1776715144785
1123,1,1776715144786
1124,1,1776715144787
1125,1,1776715144788
1126,1,1776715144790
1127,1,1776715144791
1128,1,1776715144792
1129,1,1776715144793
1130,1,1776715144794
1131,1,1776715144796
1132,1,1776715144797
1133,1,1776715144798
1134,1,1776715144799
1135,1,1776715144801
1136,1,1776715144802
1137,1,1776715144803
1138,1,1776715144804
1139,1,1776715144806
1140,1,1776715144807
1141,1,1776715144808
1142,1,1776715144809
1143,1,1776715144811
1144,1,1776715144812
1145,1,1776715144813
1146,1,1776715144814
1147,1,1776715144816
1148,1,1776715144817
1149,1,1776715144818
1150,1,1776715144819
1151,1,1776715144821
1152,1,1776715144822
1153,1,1776715144823
1154,1,1776715144824
1155,1,1776715144826
1156,1,1776715144827
1157,1,1776715144828
1158,1,1776715144829
1159,1,1776715144830
1160,1,1776715144832
1161,1,1776715144833
1162,1,1776715144834
1163,1,1776715144835
1164,1,1776715144837
1165,1,1776715144840
1166,1,1776715144843
1167,1,1776715144844
1168,1,1776715144846
1169,1,1776715144847
1170,1,1776715144848
1171,1,1776715144849
1172,1,1776715144851
1173,1,1776715144852
1174,1,1776715144853
1175,1,1776715144854
1176,1,1776715144856
1177,1,1776715144857
1178,1,1776715144858
1179,1,1776715144859
1180,1,1776715144861
1181,1,1776715144862
1182,1,1776715144863
1183,1,1776715144864
1184,1,1776715144866
1185,1,1776715144867
1186,1,1776715144868
1187,1,1776715144869
1188,1,1776715144871
1189,1,1776715144872
1190,1,1776715144873
1191,1,1776715144875
1192,1,1776715144876
1193,1,1776715144877
1194,1,1776715144878
1195,1,1776715144880
1196,1,1776715144881
1197,1,1776715144882
1198,1,1776715144884
1199,1,1776715144885
1200,1,1776715144886
1201,1,1776715144888
1202,1,1776715144889
1203,1,1776715144890
1204,1,1776715144891
1205,1,1776715144892
1206,1,1776715144894
1207,1,1776715144895
1208,1,1776715144896
1209,1,1776715144897
1210,1,1776715144899
1211,1,1776715144900
1212,1,1776715144901
1213,1,1776715144902
1214,1,1776715144904
1215,1,1776715144906
1216,1,1776715144907
1217,1,1776715144908
1218,1,1776715144910
1219,1,1776715144911
1220,1,1776715144912
1221,1,1776715144913
1222,1,1776715144915
1223,1,1776715144916
1224,1,1776715144917
1225,1,1776715144918
1226,1,1776715144920
1227,1,1776715144921
1228,1,1776715144922
1229,1,1776715144923
1230,1,1776715144925
1231,1,1776715144926
1232,1,1776715144927
1233,1,1776715144928
1234,1,1776715144930
1235,1,1776715144931
1236,1,1776715144932
1237,1,1776715144933
1238,1,1776715144934
1239,1,1776715144936
1240,1,1776715144937
1241,1,1776715144938
1242,1,1776715144939
1243,1,1776715144941
1244,1,1776715144942
1245,1,1776715144943
1246,1,1776715144944
1247,1,1776715144946
1248,1,1776715144947
1249,1,1776715144948
1250,1,1776715144949
1251,1,1776715144950
1252,1,1776715144952
1253,1,1776715144953
1254,1,1776715144954
1255,1,1776715144955
1256,1,1776715144957
1257,1,1776715144958
1258,1,1776715144959
1259,1,1776715144960
1260,1,1776715144962
1261,1,1776715144963
1262,1,1776715144964
1263,1,1776715144965
1264,1,1776715144967
1265,1,1776715144968
1266,1,1776715144969
1267,1,1776715144971
1268,1,1776715144973
1269,1,1776715144975
1270,1,1776715144976
1271,1,1776715144977
1272,1,1776715144979
1273,1,1776715144980
1274,1,1776715144981
1275,1,1776715144982
1276,1,1776715144984
1277,1,1776715144985
1278,1,1776715144986
1279,1,1776715144988
1280,1,1776715144989
1281,1,1776715144990
1282,1,1776715144991
1283,1,1776715144993
1284,1,1776715144994
1285,1,1776715144995
1286,1,1776715144996
1287,1,1776715144998
1288,1,1776715144999
1289,1,1776715145000
1290,1,1776715145001
1291,1,1776715145003
1292,1,1776715145004
1293,1,1776715145005
1294,1,1776715145006
1295,1,1776715145008
1296,1,1776715145009
1297,1,1776715145010
1298,1,1776715145011
1299,1,1776715145013
1300,1,1776715145014
1301,1,1776715145015
1302,1,1776715145016
1303,1,1776715145018
1304,1,1776715145019
1305,1,1776715145020
1306,1,1776715145021
1307,1,1776715145023
1308,1,1776715145024
1309,1,1776715145025
1310,1,1776715145027
1311,1,1776715145028
1312,1,1776715145029
1313,1,1776715145030
1314,1,1776715145031
1315,1,1776715145033
1316,1,1776715145034
1317,1,1776715145035
1318,1,1776715145036
1319,1,1776715145037
1320,1,1776715145039
1321,1,1776715145040
1322,1,1776715145041
1323,1,1776715145042
1324,1,1776715145044
1325,1,1776715145045
1326,1,1776715145046
1327,1,1776715145047
1328,1,1776715145048
1329,1,1776715145050
1330,1,1776715145051
1331,1,1776715145052
1332,1,1776715145053
1333,1,1776715145054
1334,1,1776715145056
1335,1,1776715145057
1336,1,1776715145058
1337,1,1776715145059
1338,1,1776715145061
1339,1,1776715145062
1340,1,1776715145063
1341,1,1776715145064
1342,1,1776715145066
1343,1,1776715145067
1344,1,1776715145069
1345,1,1776715145070
1346,1,1776715145071
1347,1,1776715145073
1348,1,1776715145074
1349,1,1776715145076
1350,1,1776715145077
1351,1,1776715145078
1352,1,1776715145079
1353,1,1776715145081
1354,1,1776715145082
1355,1,1776715145083
1356,1,1776715145085
1357,1,1776715145086
1358,1,1776715145087
1359,1,1776715145088
